NWT Number,Loss,Mass Balance,Seconds Elapased,# of Iterations,Min Loss
1232,585.5381684305639,0.02,585.304,3.0,494.07046337851904
1233,687.0103376357966,0.04,685.912,3.0,494.07046337851904
1234,593.932390269464,-0.01,593.873,3.0,494.07046337851904
1235,660.6512076380048,-0.02,660.387,3.0,494.07046337851904
1236,696.8666831841012,0.01,696.797,3.0,494.07046337851904
1237,609.4437063403702,-0.05,607.922,2.0,494.07046337851904
1238,3256.9656802837426,0.01,3256.64,3.0,494.07046337851904
1239,853.1321222558105,-0.07,848.962,3.0,494.07046337851904
1240,601.2114364840911,-0.02,600.971,2.0,494.07046337851904
1241,641.43652330124,0.02,641.18,3.0,494.07046337851904
1242,1139.616,-0.0,1139.616,3.0,494.07046337851904
1243,818.2741154022432,-0.03,817.538,3.0,494.07046337851904
1244,999999999999.0,999999.0,21000.0,-1.0,494.07046337851904
1245,594.727803640074,-0.04,593.777,2.0,494.07046337851904
1246,726.9596923345562,0.01,726.887,2.0,494.07046337851904
1247,647.3472603562807,-0.06,645.021,3.0,494.07046337851904
1248,615.882,-0.0,615.882,3.0,494.07046337851904
1249,587.4104315585322,0.03,586.882,2.0,494.07046337851904
1250,2078.984,0.0,2078.984,3.0,494.07046337851904
1251,18174.37920036546,-0.05,18129.0,3.0,494.07046337851904
1252,658.2978264912697,0.01,658.232,3.0,494.07046337851904
1253,638.2304990212599,-0.06,635.937,3.0,494.07046337851904
1254,651.948,0.0,651.948,2.0,494.07046337851904
1255,619.6027915550072,-0.02,619.355,2.0,494.07046337851904
1256,648.0211566278701,0.02,647.762,3.0,494.07046337851904
1257,663.8655911255784,-0.05,662.208,2.0,494.07046337851904
1258,609.5187587484996,0.02,609.275,3.0,494.07046337851904
1259,753.6283590678906,0.01,753.553,3.0,494.07046337851904
1260,564.7779221450927,-0.04,563.875,3.0,494.07046337851904
1261,10311.123624669954,-0.02,10307.0,3.0,494.07046337851904
1262,564.7611394398523,0.05,563.351,2.0,494.07046337851904
1263,715.9424000902405,-0.08,711.375,2.0,494.07046337851904
1264,615.6834697795148,0.07,612.674,2.0,494.07046337851904
1265,771.7650027497901,-0.05,769.838,3.0,494.07046337851904
1266,790.6010561527419,0.01,790.522,3.0,494.07046337851904
1267,670.2190185508717,-0.01,670.152,3.0,494.07046337851904
1268,726.4696433321061,-0.01,726.397,3.0,494.07046337851904
1269,678.1398105904731,0.01,678.072,3.0,494.07046337851904
1270,2.477287790217461e+31,8.08,1097.623,1.0,494.07046337851904
1271,659.0435647094278,0.02,658.78,3.0,494.07046337851904
1272,5249.230718336421,0.1,5197.0,3.0,494.07046337851904
1273,770.0790040501383,0.01,770.002,3.0,494.07046337851904
1274,626.9806949346945,-0.01,626.918,3.0,494.07046337851904
1275,594.0385679104146,0.02,593.801,2.0,494.07046337851904
1276,672.4230165839302,0.04,671.348,3.0,494.07046337851904
1277,4962.834082086953,-0.06,4945.0,3.0,494.07046337851904
1278,981.0816407751145,-0.05,978.632,3.0,494.07046337851904
1279,616.8351619002077,0.05,615.295,3.0,494.07046337851904
1280,577.2895058701005,-0.06,575.215,3.0,494.07046337851904
1281,673.3434881608779,-0.04,672.267,3.0,494.07046337851904
1282,806.2314280813173,0.02,805.909,3.0,494.07046337851904
1283,4372.0,-0.0,4372.0,3.0,494.07046337851904
1284,907.9947949396714,-0.01,907.904,4.0,494.07046337851904
1285,999.0565447883046,-0.08,992.683,3.0,494.07046337851904
1286,842.88056961589,-0.05,840.776,3.0,494.07046337851904
1287,783.9170276073041,-0.06,781.1,3.0,494.07046337851904
1288,593.1636070871707,-0.03,592.63,3.0,494.07046337851904
1289,575.5562774656992,-0.06,573.488,3.0,494.07046337851904
1290,910.2943063346023,-0.04,908.839,3.0,494.07046337851904
1291,662.5432215512737,-0.04,661.484,3.0,494.07046337851904
1292,925.313138458076,-0.06,921.988,3.0,494.07046337851904
1293,770.359,-0.0,770.359,4.0,494.07046337851904
1294,1.912290615931876e+21,6.49,975.05,2.0,494.07046337851904
1295,2150.8641736232557,-0.02,2150.004,3.0,494.07046337851904
1296,635.1459019881486,-0.09,630.022,3.0,494.07046337851904
1297,599.6809702190269,0.06,597.526,3.0,494.07046337851904
1298,573.8454922953993,0.02,573.616,3.0,494.07046337851904
1299,574.6067967562873,-0.02,574.377,3.0,494.07046337851904
1300,636.5956890121112,0.07,633.484,3.0,494.07046337851904
1301,552.257808430259,-0.03,551.761,2.0,494.07046337851904
1302,665.9413232611013,0.02,665.675,3.0,494.07046337851904
1303,630.2960112167743,0.03,629.729,3.0,494.07046337851904
1304,592.6491442789383,0.03,592.116,2.0,494.07046337851904
1305,682.7912757137287,-0.01,682.723,3.0,494.07046337851904
1306,609.4771985636952,0.08,605.589,3.0,494.07046337851904
1307,605.0707876977536,-0.05,603.56,3.0,494.07046337851904
1308,641.776174408667,0.01,641.712,3.0,494.07046337851904
1309,732.9371000037189,-0.11,724.122,3.0,494.07046337851904
1310,597.4569782420998,0.06,595.31,3.0,494.07046337851904
1311,710.47,0.0,710.47,3.0,494.07046337851904
1312,669.1163150013548,-0.23,634.64,3.0,494.07046337851904
1313,579.5307659500999,0.02,579.299,3.0,494.07046337851904
1314,621.8258559766757,-0.15,607.991,2.0,494.07046337851904
1315,673.3837727568509,0.03,672.778,3.0,494.07046337851904
1316,681.8632594815807,-0.22,649.647,3.0,494.07046337851904
1317,714.02,-0.0,714.02,3.0,494.07046337851904
1318,688.295408664315,-0.06,685.822,3.0,494.07046337851904
1319,572.8262797639405,0.01,572.769,3.0,494.07046337851904
1320,958.821,0.0,958.821,6.0,494.07046337851904
1321,605.4749853818018,0.04,604.507,3.0,494.07046337851904
1322,608.0718979866251,-0.19,586.512,2.0,494.07046337851904
1323,625.4361244215494,-0.02,625.186,3.0,494.07046337851904
1324,646.7666549275368,-0.02,646.508,3.0,494.07046337851904
1325,604.541,-0.0,604.541,3.0,494.07046337851904
1326,840.3910892133615,0.02,840.055,4.0,494.07046337851904
1327,653.8188762022826,-0.07,650.623,3.0,494.07046337851904
1328,673.3477403422665,-0.03,672.742,2.0,494.07046337851904
1329,589.5243332141489,-0.03,588.994,2.0,494.07046337851904
1330,733.2018382411115,-0.14,718.971,3.0,494.07046337851904
1331,578.8875086986529,0.02,578.656,3.0,494.07046337851904
1332,734.6550031544754,-0.06,732.015,3.0,494.07046337851904
1333,684.4117099383383,0.02,684.138,3.0,494.07046337851904
1334,686.7149667208975,-0.13,675.207,3.0,494.07046337851904
1335,786.094605530211,0.01,786.016,5.0,494.07046337851904
1336,796.8897361338466,0.05,794.9,3.0,494.07046337851904
1337,644.1634131206024,0.01,644.099,4.0,494.07046337851904
1338,2978.12,0.0,2978.12,6.0,494.07046337851904
1339,1075.322042802827,-0.02,1074.892,3.0,494.07046337851904
1340,10305571378.461292,3.92,2185.392,1.0,494.07046337851904
1341,605.1945164257709,0.01,605.134,3.0,494.07046337851904
1342,654.0814084440823,0.03,653.493,3.0,494.07046337851904
1343,806.788,0.0,806.788,4.0,494.07046337851904
1344,769.8032207396509,-0.09,763.593,3.0,494.07046337851904
1345,626.0006107227977,0.08,622.007,3.0,494.07046337851904
1346,718.7804091226072,-0.07,715.267,3.0,494.07046337851904
1347,556.5297804496221,-0.14,545.728,3.0,494.07046337851904
1348,976.249,0.0,976.249,6.0,494.07046337851904
1349,1196.535373540098,0.08,1188.902,3.0,494.07046337851904
1350,7475.691650494193,-0.08,7428.0,4.0,494.07046337851904
1351,696.0623692701425,0.02,695.784,3.0,494.07046337851904
1352,729.8069462086031,-0.14,715.642,2.0,494.07046337851904
1353,566.5656450695427,0.05,565.151,3.0,494.07046337851904
1354,1.0707142157748292e+35,8.58,1144.135,1.0,494.07046337851904
1355,814.8371188497158,0.11,805.037,3.0,494.07046337851904
1356,708.8868851441982,0.01,708.816,3.0,494.07046337851904
1357,689.5612490683615,-0.1,682.7,3.0,494.07046337851904
1358,653.7140291107727,-0.12,644.368,3.0,494.07046337851904
1359,8255.0,-0.0,8255.0,3.0,494.07046337851904
1360,844.5398919121128,-0.17,820.482,3.0,494.07046337851904
1361,4165.4165208256945,0.01,4165.0,2.0,494.07046337851904
1362,6088.000568011447,0.41,5146.0,3.0,494.07046337851904
1363,629.5081888372399,-0.18,609.439,2.0,494.07046337851904
1364,757.4416705472529,-0.1,749.905,3.0,494.07046337851904
1365,646.6496081181756,0.02,646.391,3.0,494.07046337851904
1366,2335625.002019561,2.71,1509.736,1.0,494.07046337851904
1367,722.1426639319094,-0.13,710.0409999999999,3.0,494.07046337851904
1368,720.7560720035401,-0.01,720.684,3.0,494.07046337851904
1369,642.3954659455594,0.06,640.087,3.0,494.07046337851904
1370,1112.897,0.0,1112.897,7.0,494.07046337851904
1371,949.5664948755913,-0.07,944.925,2.0,494.07046337851904
1372,6490.935858475114,-0.18,6284.0,2.0,494.07046337851904
1373,969.9705808024619,0.03,969.098,5.0,494.07046337851904
1374,1824.6704748705386,0.11,1802.725,3.0,494.07046337851904
1375,870.1140070502801,0.01,870.027,4.0,494.07046337851904
1376,611.7394385025875,0.05,610.212,3.0,494.07046337851904
1377,630.5315159207682,-0.08,626.509,3.0,494.07046337851904
1378,4779.483272456245,-0.11,4722.0,3.0,494.07046337851904
1379,1721.5924177605023,-0.16,1678.079,1.0,494.07046337851904
1380,7202.2044805390515,-0.07,7167.0,3.0,494.07046337851904
1381,913.1789180229692,-0.04,911.719,3.0,494.07046337851904
1382,11733.742182650245,-0.14,11506.0,3.0,494.07046337851904
1383,682.5292127460248,-0.07,679.193,3.0,494.07046337851904
1384,2713.174052596052,0.02,2712.089,3.0,494.07046337851904
1385,632.3805934605837,-0.09,627.279,3.0,494.07046337851904
1386,1225.5204722380902,0.03,1224.418,3.0,494.07046337851904
1387,791.5849400420815,0.09,785.199,3.0,494.07046337851904
1388,5992.030381128921,0.18,5801.0,3.0,494.07046337851904
1389,801.380184952184,-0.12,789.923,3.0,494.07046337851904
1390,628.6295120422469,-0.03,628.064,3.0,494.07046337851904
1391,2654.670075955361,0.04,2650.426,3.0,494.07046337851904
1392,3383.1884307266387,-0.83,1698.794,1.0,494.07046337851904
1393,700.1830148006818,-0.01,700.113,3.0,494.07046337851904
1394,910.8724163820613,-0.03,910.053,3.0,494.07046337851904
1395,1560.97,-0.0,1560.97,3.0,494.07046337851904
1396,2392.24933739572,0.16,2331.785,2.0,494.07046337851904
1397,871.4601416570104,-0.01,871.373,3.0,494.07046337851904
1398,3664.9141538336708,-0.07,3647.0,4.0,494.07046337851904
1399,624.5738636006945,-0.03,624.012,3.0,494.07046337851904
1400,607.5187488373913,0.01,607.458,3.0,494.07046337851904
1401,1102.765,-0.0,1102.765,2.0,494.07046337851904
1402,643.285,0.0,643.285,2.0,494.07046337851904
1403,639.729088996906,-0.12,630.583,3.0,494.07046337851904
1404,935.5016057655498,-0.04,934.006,3.0,494.07046337851904
1405,4222227.930292698,2.9,939.994,1.0,494.07046337851904
1406,754.5529270693922,-0.1,747.045,3.0,494.07046337851904
1407,755.5802874646387,0.07,751.887,3.0,494.07046337851904
1408,2115.33277746663,0.07,2104.993,2.0,494.07046337851904
1409,633.0241590284303,-0.02,632.771,3.0,494.07046337851904
1410,6300.072055495691,-0.04,6290.0,19.0,494.07046337851904
1411,623.2009530909316,0.1,617.0,3.0,494.07046337851904
1412,837.1704016357829,-0.04,835.832,3.0,494.07046337851904
1413,730.4501093548548,-0.03,729.793,2.0,494.07046337851904
1414,887.1307350475366,-0.09,879.974,3.0,494.07046337851904
1415,723.118,0.0,723.118,3.0,494.07046337851904
1416,865.5634262079147,-0.06,862.453,3.0,494.07046337851904
1417,647.2017169357928,0.01,647.137,3.0,494.07046337851904
1418,6.062606544755194e+37,8.89,2880.411,259.0,494.07046337851904
1419,670.807,-0.0,670.807,3.0,494.07046337851904
1420,3724.955162859853,-0.04,3719.0,2.0,494.07046337851904
1421,591.8246825333509,-0.02,591.588,2.0,494.07046337851904
1422,626.4085140432823,0.03,625.845,3.0,494.07046337851904
1423,2045.354951263421,0.04,2042.085,3.0,494.07046337851904
1424,928.8948848441648,0.01,928.802,3.0,494.07046337851904
1425,629.9308305287635,0.09,624.849,3.0,494.07046337851904
1426,714.9609976527926,-0.15,699.054,3.0,494.07046337851904
1427,1197.614368042897,-0.03,1196.537,4.0,494.07046337851904
1428,2896.6238857736075,-0.09,2873.256,3.0,494.07046337851904
1429,722.156,0.0,722.156,4.0,494.07046337851904
1430,722.9551304729192,-0.05,721.15,3.0,494.07046337851904
1431,15618.342686833812,-0.07,15542.0,2.0,494.07046337851904
1432,681.2664520867847,0.02,680.994,3.0,494.07046337851904
1433,1512.690260956383,0.11,1494.497,2.0,494.07046337851904
1434,2081.7395901574537,-0.08,2068.459,3.0,494.07046337851904
1435,710.2644433805574,0.05,708.491,3.0,494.07046337851904
1436,630.31002785134,-0.01,630.247,3.0,494.07046337851904
1437,726.478644232151,-0.01,726.406,3.0,494.07046337851904
1438,728.4408275871781,-0.05,726.622,3.0,494.07046337851904
1439,894.9529779447474,-0.12,882.158,2.0,494.07046337851904
1440,1065.8660220541185,0.04,1064.162,4.0,494.07046337851904
1441,546.9845875830945,0.1,541.542,4.0,494.07046337851904
1442,687.7153236603252,-0.08,683.328,4.0,494.07046337851904
1443,758.7315512019686,-0.03,758.049,3.0,494.07046337851904
1444,347927663.0548888,-3.55,1170.288,1.0,494.07046337851904
1445,3168.2891163262475,-0.17,3078.036,2.0,494.07046337851904
1446,2521.262639985282,0.21,2412.491,3.0,494.07046337851904
1447,645.9520953536852,-0.03,645.371,3.0,494.07046337851904
1448,1030.2733157698856,-0.06,1026.571,3.0,494.07046337851904
